variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
rt_t_values[7],1.8145092626810875,1.7760414498512223,0.36492508117577954,0.3338314310464626,1.2833162751658245,2.483462835611425,1.0048176710241503,1279.6612681376087,864.8652648482814
rt_t_values[8],1.7863686788179756,1.7480186562525746,0.403537197341518,0.3852207352925834,1.1919087368070835,2.504496761737327,1.0035777723776278,1082.5780577210533,746.55604437726
rt_t_values[9],1.7850976950642379,1.7384538633196658,0.45073243891772335,0.42211597351217095,1.132672787409416,2.5856624489755173,1.0039890079850342,1127.2144568783694,841.1269465973975
rt_t_values[10],1.8140523756765015,1.7397694696044996,0.5370460370033066,0.4962839724868876,1.0612012812826002,2.7896910184618444,1.0027514106159772,1237.5735801513406,916.9565302501275
E[0],5.018702217269308,5.019852484839674,0.2468309712508949,0.252313732806187,4.618577217705907,5.435985067321474,1.0013932842295301,1232.6014922616353,762.007486762653
E[1],4.495120392264712,4.489665389854368,0.3043194557631479,0.3030238798230818,3.993488950017115,4.991026034095533,1.0050977405762638,1452.321307281311,837.4373452825107
E[2],4.09338708178872,4.085379871412467,0.4194196299124387,0.44682046767196576,3.4267585165692926,4.747662520231761,1.0034414698763354,1644.9278138540394,810.6799682920914
E[3],3.775650460975437,3.7675945414049767,0.4992206848313178,0.5466493771979807,2.9935257260922215,4.54568758172325,1.0032520748182903,1698.8664621681849,810.8517139763401
E[4],3.516566935978269,3.49433448332324,0.5467529714710846,0.6016034694705328,2.6703179963167583,4.376403199799846,1.0038353055906226,1721.8068360140721,860.3849883831394
E[5],3.299083642339381,3.2766545848552644,0.5717446000814541,0.6212896123232846,2.4196609781405116,4.218333197479486,1.004507196058095,1735.5799243158574,826.7942722781693
E[6],3.111662305127939,3.090544466980278,0.5818647106484771,0.6328631512450554,2.220351499373182,4.067368536491753,1.0053207073219468,1720.8990132647675,875.4050155628355
E[7],2.94644588811647,2.916436747106363,0.5824417709721966,0.6359314805815163,2.0604293325855556,3.8949090011265954,1.0057501995684601,1722.885248900856,857.8842328366177
E[8],3.0172415539424984,3.004592360543155,0.6055747451607342,0.6619010360907257,2.0879187833521327,3.993117121341485,1.004247082592802,1590.175881668858,787.0988381638408
E[9],3.0467451704588773,3.022443569931357,0.6379276132666706,0.673448531166011,2.0502920885799836,4.095880865561134,1.0037534821743492,1483.8004760749675,736.8842170564062
E[10],3.049450754642118,3.0224325780545476,0.6710210617831136,0.6875851480773751,2.0112571890255344,4.1712754948341955,1.0046503670632703,1391.021667761638,653.7974965241767
E[11],3.0348606202865875,3.011908928256446,0.7023963455847104,0.6966841988974234,1.966650071815439,4.240576218930466,1.0054582241823589,1352.9109094357864,672.389928080731
E[12],3.00922384697742,2.9710996502062192,0.7317151795833892,0.7251432306078714,1.906811748836591,4.28220881463125,1.0068529371854518,1317.261646484861,617.8722620477665
E[13],2.976661164992855,2.914664146278893,0.7592896177474954,0.7510194792549575,1.843769700633564,4.3151539437155275,1.007126565341085,1285.379177332424,599.9371904397567
E[14],2.939895711599905,2.8585436876275683,0.7855613176737767,0.7629294024396442,1.789704901605402,4.3645289819176805,1.0090260057106477,1267.5434423541126,596.6933378770514
E[15],3.105137673158307,3.037671368188718,0.8189858736026313,0.7900969158377009,1.9158914328882517,4.554164540456351,1.0117756972225713,1352.285072675954,645.7213689921613
E[16],3.2242500834304657,3.151313201817384,0.869434346834596,0.8331596241592583,1.968499959394192,4.7519610821330405,1.0115554846669121,1450.8606917936336,612.8065942689155
E[17],3.3141038082133547,3.2168521077512633,0.927401469446467,0.8850297967783521,1.967864097005524,4.957058954794753,1.0105502751189668,1505.9088978944433,596.3686693780016
E[18],3.3855159338229854,3.2755956546577876,0.9893508833853056,0.9424841808570315,1.985782260125255,5.156058284043079,1.0081800800571352,1562.9365108392788,611.2853710068214
E[19],3.445457750999715,3.3232298981008914,1.0541503114786053,0.9919865038605915,1.9656853796102156,5.335677144253978,1.0063493216192139,1607.422761873572,610.5098844705304
E[20],3.4984469707248107,3.353329504372849,1.121593382207732,1.0229417817835025,1.9361358427690745,5.531950015945445,1.0052319382941188,1634.6392700098038,639.9330161200174
E[21],3.5474295417728565,3.3701115619006172,1.191808141625916,1.07709844901278,1.9159346887304796,5.696397118085088,1.005057253664702,1665.865124302619,675.5972613799287
E[22],3.8025391086893934,3.616413374626827,1.2803674437723411,1.1569938150663375,2.0559646053130107,6.072910479113211,1.0049620966446156,1729.7321922204574,695.46569534289
E[23],4.018742539515738,3.7999925014235854,1.3889807350764283,1.2582391509104105,2.156506124488405,6.417292012176016,1.0068219334708801,1768.8164184185719,680.7639106558887
E[24],4.213003126553187,3.9922061537442994,1.5107243668962493,1.3348337916928814,2.2068637906111896,6.846462601310216,1.0094702339903456,1772.1157702244377,679.8928606797466
E[25],4.396100886003402,4.158397161025642,1.6438431916046887,1.4646074555280795,2.2511148470187416,7.284420341211172,1.009729871792062,1785.3692172458427,700.2966285796526
E[26],4.574978719049435,4.30531171834114,1.7885179879077753,1.5772001386298238,2.2909502976943243,7.713970733397481,1.0095239598732495,1788.5225307657886,700.2966285796526
E[27],4.754192653566555,4.417682049834536,1.945656962168585,1.698359632793458,2.2910040998494314,8.136444678553435,1.00882491341352,1792.0127732642577,695.6866573031226
E[28],4.936812389940943,4.577782372653248,2.116456840561944,1.8070254320258208,2.3144623121216235,8.58188601247696,1.0070148597703448,1798.5959717430133,738.9222058666455
