iteration,chain,gamma,nu,rho_conc,rt_init,sigma_rt,tau,I_init,E_init,alpha_t_values[0],alpha_t_values[1],alpha_t_values[2],alpha_t_values[3],alpha_t_values[4],alpha_t_values[5],alpha_t_values[6],alpha_t_values[7],alpha_t_values[8],alpha_t_values[9],alpha_t_values[10],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],log_genes_mean[0],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],E[0],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],I[0],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29]
11,1,0.3298496914864997,0.12083280926401825,1.3883878630255655,0.517364659574057,0.1714093681520328,1.3848903379064368,9.067970314444432,5.101495543563516,0.06251462523025576,0.07358994255305275,0.09353431134950702,0.1234567332760132,0.14332342194645906,0.13336796216683713,0.15448474743677396,0.24332370901339556,0.19094782296174972,0.25060673077382334,0.1875263377147247,0.517364659574057,0.6090228556406365,0.7740804167280069,1.021715327384814,1.1861300156756192,1.1037396463689735,1.2785000065605245,2.013722187669544,1.5802646990067988,2.073995732618039,1.5519488362219727,2.532891722247801,2.7016254640685395,2.4090509760243917,2.645841522060541,3.0774344457282923,2.9992354162544648,2.931577332883565,2.8001185509749016,3.0357276217212923,3.510134603475642,3.510759743521507,3.5400762335396823,3.873480099519901,3.9407364923384365,4.174593157050204,4.310388079736852,4.245758011852971,4.404619290637713,4.8423542878392665,5.008531504474013,5.074619313567968,5.105951149389928,5.193360679600291,5.139379945803627,5.270553491342443,5.439117247549051,5.665409982327121,5.7302096013786645,5.816794294362821,5.929691704655091,5.101495543563516,3.5759764244107286,2.610026925700134,1.6657338759129794,4.7844884731157205,3.0355058401263597,4.824736393737179,3.0910821587554427,3.1318973084809274,6.196608236709794,9.907106054615939,12.000893190544218,13.453769571922477,17.463760733261424,13.862077244665029,17.185637832765504,25.306758414048215,40.951246544230514,38.576665226509384,42.31907946973395,44.34478930873664,57.18597233463632,67.71673745973875,80.14745192932607,81.79131680938332,95.5661978897361,133.63894081422498,140.63407233798182,124.9854562412238,130.38228806505208,9.067970314444432,10.734707684231632,8.011737971441923,10.152279471958824,15.631548041007154,14.455748463392677,13.510052927458487,11.845822664948402,14.993013987574624,24.09468652885358,24.109753791379234,24.82702978341308,34.65135520932409,37.06203866043029,46.82652864821512,53.63730508975667,50.28037030664057,58.937409647433206,91.30549980098026,107.81192147749071,115.17768815567636,118.84354570691131,129.69913425659277,122.8834914557101,140.10753404236317,165.83179380183773,207.9435646438088,221.86438972091202,241.93062973941056,270.8454712315458
12,1,0.3047035657998787,0.17530720229474023,9.372582719240109,0.5852673090845194,0.15304156609903605,1.5750286782664566,8.931747820532403,5.415401844383126,0.1026015745501781,0.12843905723654284,0.16532278890740115,0.18485881833294593,0.22879362166357187,0.25465469883064346,0.25821613449716985,0.22741167139188048,0.24728793969784546,0.24037323060201712,0.24864738223616903,0.5852673090845194,0.732651343215215,0.9430461883103212,1.054485017804042,1.3051010949276691,1.4526197183986655,1.4729351168529665,1.2972180744150952,1.410597719094767,1.371154336248449,1.4183523493696713,4.427400795648671,4.026758329243545,4.030977921962948,3.4695916045053714,3.2707220061496893,2.950940083668991,3.387412128787143,4.118396956421472,4.295605222100265,3.590365169504906,3.873805812116452,3.920400895467009,4.524680157504539,4.613395531718646,4.503144313004764,4.550344889567884,4.95079648415717,5.244825290943314,4.9195809169114035,4.756080617202952,4.730404845717189,5.118887759740337,5.493602015366066,5.592470214874121,5.493451530724018,5.460043396630602,5.793813823227431,5.88067934393824,5.87270383561964,6.120557002217575,5.415401844383126,6.334015556505845,2.529934199353475,4.3571551718242985,1.7385027834973736,3.2721209165770273,2.3262347757525736,3.8227975572879633,4.039578876543353,3.9158501817194202,3.13275867687494,5.381146785982498,4.09545704165506,3.775070257575111,8.727189781251992,10.245014165567827,7.824850345403679,4.284756861565651,15.36723389111505,16.588833941743317,15.959121283723674,15.508876268428589,14.311413484501472,16.309390589102833,17.56052284042022,21.781075161258972,19.22555419902489,20.370083258313834,28.40459241481164,35.50147890943543,8.931747820532403,5.98328431596875,6.008584679983094,3.4274032660828677,2.8092942938380148,2.0404112656390416,3.15700386380151,6.557492316807695,7.828857034733538,3.867376902186554,5.1346779090510175,5.379590199301009,9.844288725285107,10.757539272045587,9.634550208331484,10.100209783143336,15.074548453465919,20.227369147013125,14.61125645296406,12.40738576957886,12.092871543828855,17.833862976545717,25.940704050976063,28.63648257828344,25.93680066711951,25.08461478180047,35.02370534848826,38.202106138566116,37.898636693419206,48.558453880925576
13,1,0.2870055527825395,0.16770260267651782,6.231839947328193,0.5969858343946607,0.16772463371596713,1.6631665835084808,8.726220192674313,5.382829297157843,0.10011607818899725,0.1451552134313441,0.15302624558103295,0.17155024106654737,0.19598647539611697,0.1945714853770133,0.1990443732848935,0.214149409360459,0.23951675725239838,0.22484531582677775,0.2021192737074729,0.5969858343946607,0.8655513457434798,0.9124858120193033,1.0229432240682113,1.1686549419519505,1.1602174460722172,1.1868889934214732,1.276959367014313,1.428223256107737,1.3407383799551562,1.2052244299233776,3.996003934319482,3.9484737916978547,3.787939139206907,3.218313848214235,2.364312083644264,1.8920904338653362,2.2618365054551637,2.734284760723108,3.823837382925399,3.3051885225777298,3.1122926768580195,3.3949165012540057,4.149647368133106,4.285505376120083,4.06809667230899,3.9980764043989687,4.359221196918306,4.365571578013877,4.106024747078344,4.08525371805539,4.2145591755509315,4.586759396477093,4.953921936364268,5.168199707663278,5.172129471880164,5.020222704711215,5.3397871329143145,5.463497307719681,5.361049385035942,5.653441460739472,5.382829297157843,4.624737145772376,1.6529528014655126,2.149385082545212,1.0451782758302886,2.7095987641294315,1.902334413421716,3.576879073461997,1.7206979457221845,4.215089911824838,4.412103621136443,3.6683204695952454,2.9567880485916067,2.7818343679221185,6.632786403361115,7.42590366847252,6.033218656034305,4.788135115533889,17.073960580964112,18.24387250925291,17.180372315668407,15.58231807051129,17.11447679174137,15.268638311729175,13.477755039889484,24.240377492358753,20.046862456999772,17.650082545450704,32.69310084070357,31.63484451235442,8.726220192674313,8.321164141113174,7.087038224070884,4.009402478532169,1.706834452902265,1.0644080340130262,1.5405891059514742,2.4709758037671303,7.346072062277828,4.373295731067803,3.6060790668558926,4.783846238777965,10.175427470482697,11.656147815117807,9.378548870973733,8.744323776018279,12.547852947637466,12.627790142975497,9.741090975945493,9.540845345839692,10.85784162877533,15.753897116477296,22.742838633895825,28.177621013698893,28.28857027992082,24.301815970859472,33.45213151844125,37.85737018780677,34.17101462702199,45.776453119908446
14,1,0.2305967589367857,0.12447221124157205,1.3437070410851397,0.5139405979735037,0.15124769942164246,1.5425492048132663,9.276182469527715,4.641195997022291,0.0639713226765778,0.07036348224910993,0.1007757778406099,0.12850701221681343,0.14906920285611552,0.1829497290714619,0.19934944568426402,0.19942367805460468,0.1797703193265307,0.19509748081380268,0.21768656124984062,0.5139405979735037,0.5652947075275342,0.8096247092857312,1.032415275144512,1.1976103048961373,1.4698037999533757,1.6015578392623908,1.6021542163139448,1.4442606709833223,1.5673978863857665,1.7488767900761468,2.522882333301167,2.510328207734595,2.2026492287399337,2.623458521448292,3.037562280847495,3.1863974841293823,3.17984592817118,3.1172457770745847,2.793483082098784,3.308997229527213,3.6104416745762693,3.7378695936245867,3.932147196525173,3.9204001319852133,4.152803929921823,4.4627383838018115,4.4190238820628585,4.5401587592144335,4.834994782724657,4.913970444560622,4.956939841857359,4.988747883013608,5.012457452039797,4.95874656511355,4.98254709297684,5.164063998674168,5.198190575084976,5.201970023636423,5.33184427306053,5.340013372577182,4.641195997022291,4.5784508889244515,6.236793787147568,5.770446173688585,8.159592047549483,5.690798605833867,7.169685846752814,5.301707980354401,9.03470739388549,11.8655095628474,12.840439796905692,17.86205543893572,32.429507089656816,36.10950933377448,33.96239142602153,42.89159000084384,49.4130348693196,60.66119446755563,51.03742590819638,51.306574656410056,55.082905482682406,62.30612599633738,69.98509900548427,79.0368127380694,89.69775599714653,81.07622893153348,105.42816296461459,116.64131717189957,100.35492317368099,115.96731754924829,9.276182469527715,9.160456051943841,6.734320984051114,10.257675744856245,15.520008119051605,18.010685869586474,17.89307354581462,16.80730366863379,12.15877144731807,20.35985330442984,27.522653566512265,31.263064432746617,37.96690858277415,37.523518223590585,47.3407613695762,64.54135239954122,61.780738375164354,69.73668568589426,93.64982308377647,101.3457767022295,105.79545910594356,109.2146967694549,111.83507138651458,105.98677499770326,108.53957467422995,130.1427279776624,134.66070683354855,135.1706130220621,153.91677436088767,155.1792855767584
15,1,0.2941476793035548,0.1633223326300159,11.11073660388932,0.5814945664657186,0.16644517047279958,1.550168633120063,8.805169491008861,5.260439496947693,0.09497104900686097,0.12745927094953488,0.13247642196482873,0.13147836898738308,0.170449715683646,0.1638605905932981,0.1560417310304156,0.1712559333620887,0.16551408991143615,0.15977625643286716,0.14372776826290412,0.5814945664657186,0.780415445316203,0.811134765414695,0.8050238254019375,1.0436399783107202,1.0032956788861298,0.9554218857742286,1.0485763373833588,1.0134198259731289,0.9782878670660315,0.8800251989328334,4.5832508936015195,4.582902065093235,4.323660510445088,3.759317287802388,3.165192547668255,3.001352127811725,3.184692008079076,3.7514880573914153,4.189798583311931,3.9669408457538866,3.1716551025168953,3.2893348564221028,4.4621795721909585,4.723098004224786,4.5064070495161666,4.253144954357228,4.538595444762677,4.281398533932248,4.0541016231922065,4.043232618050793,4.116925970224739,4.376145950137905,4.8954759377459025,5.010929193956189,5.0413115892669556,4.770310607306455,5.1489328013671205,5.261908524537141,5.159434032615446,5.430788531658929,5.260439496947693,4.785627834619529,1.6410730794835267,1.7082428065048239,0.850274410273974,3.2003242432284487,1.9911923324152592,4.156905037200086,1.9071314234511563,1.6366654395518834,1.8070592584781338,1.1877842034604469,2.3005407929852466,2.4716511219674424,4.138716224091244,4.640374045291832,3.850275679577178,2.930030671754484,10.753185310924422,11.007675629571757,9.629935255291345,8.27869383835565,7.5609093051961995,6.593938676246613,5.113625060651693,10.152080592715148,5.646894215270063,4.814793788972399,13.966549156058514,11.629415691559082,8.805169491008861,8.802098532520192,6.792021455976694,3.862850511299263,2.132469387863829,1.8102052296154887,2.1744594515842732,3.83272544652061,5.941054725800072,4.754202402920691,2.1462952152105603,2.4143327477203425,7.801122782082565,10.126807360374988,8.1538902697938,6.329574738092493,8.420620695384674,6.510958181567766,5.187177530131163,5.131103358145597,5.523512982784845,7.158024590350612,12.031931034031668,13.5044234065801,13.921016641544519,10.61638651269396,15.502803816187383,17.35701282447644,15.666460136548945,20.550322396740928
16,1,0.24850183686288063,0.12545464112251364,0.9519986888556059,0.5134095501745313,0.1463781266145808,1.5901191547814915,8.991778572909585,4.717936127388256,0.06440961086601699,0.07108564038170169,0.098844493278825,0.1301147755735347,0.13962082466310652,0.17431230387363766,0.1991033181255654,0.19285837660030403,0.20376722883997744,0.21380134639496404,0.23734595283042534,0.5134095501745313,0.5666242376181403,0.787890287632306,1.037145970920838,1.1129187682005226,1.3894448408920297,1.5870542240930696,1.5372757426484267,1.6242302956411718,1.7042123311020019,1.8918865871103439,2.147119046505057,2.1133547450800068,1.877539461891676,2.2415832265269575,2.52398408728768,2.558118203246443,2.580796757389751,2.5370413187535066,2.505330745723674,2.857335057614796,3.3152583697472213,3.5578553013005103,3.773121263789064,3.736854110282713,3.9074752516249904,4.247886639783354,4.253011777041042,4.4432978753839585,4.63296094933653,4.7006703525652975,4.7882434636183175,4.879979039364021,4.920653293085734,4.926024750682904,4.944647810371102,5.135606161097235,5.200979413297196,5.229002271392378,5.350519681915931,5.411063010991061,4.717936127388256,4.0146650975495355,5.718546770229008,6.026981896476078,5.973698975758442,3.796841941689779,7.299265304345001,3.824870377142494,7.695558790941681,11.41250018003565,17.790608732321076,20.80946615226959,34.500173734836565,38.754689212157174,36.756494918621044,48.042591718796416,52.08450861075804,59.84977051845748,60.941509460827945,63.31793288152688,66.59618529796539,78.30810160829972,91.02991414853966,100.20760083251712,116.09287275787399,111.32399930592874,154.27166199090468,164.75107722633336,150.91038002606692,173.8716433338486,8.991778572909585,8.69324568875251,6.86702577668823,9.882592221770745,13.107383648743392,13.562516185361533,13.873608673683465,13.27965201742401,12.865153370165201,18.293150113886192,28.917587996203125,36.857050230778945,45.70980769339026,44.081744142676214,52.282770093279424,73.48477641994526,73.862362749826,89.34358983410401,108.00230513950687,115.56833199279085,126.14538425285322,138.26479636284577,144.00455262533663,144.78014814796902,147.5016602745747,178.5373427715061,190.59886469854655,196.0155304020516,221.34250614154536,235.1572954171689
17,1,0.29439224999354535,0.1789918301924421,2.7552078419493125,0.5133056903713943,0.18921379429015597,1.5966089413447704,9.092654914992123,5.133121674025236,0.09187752496777087,0.1465890683566245,0.1711144729212203,0.21263020410844244,0.3200457339836318,0.38786567130594024,0.3650362194449569,0.34989060464012706,0.3432145170362176,0.33233501011150396,0.2859917123366632,0.5133056903713943,0.8189707217308189,0.9559904088206009,1.1879324541228178,1.7880466032418145,2.16694622815426,2.0394015696274526,1.9547853344141128,1.9174870532761876,1.8567049108006537,1.5977919887694356,3.2209598168845917,3.2306036936529035,2.950032221394505,2.415519596259219,2.031638906008266,2.173916906619673,2.095998770515054,2.635215107445513,2.9161141180382275,2.6647819734427394,2.325491334744961,2.5238045796115727,3.324443706470113,3.7432616811294386,3.7863292263854156,3.9954024095809313,4.1708500186198085,4.079793850783652,4.363263406974302,4.417701068582152,4.418547084476316,4.6887844411805855,5.194002427723528,5.317881531358799,5.428716290374998,5.528991408127188,5.849658385237125,5.952762990236004,5.96372385814813,6.168190058754275,5.133121674025236,4.366701052268783,1.4026304186686795,1.176831880816949,0.7049216934270723,4.305045565075089,3.337793057155264,6.3013633247948135,2.923144918736651,4.117685873874733,3.0495424171183636,4.601347369388212,9.66814520361379,9.794021230754142,16.049011299260698,20.72825310090284,20.804933742507426,24.044364483959797,32.96929894184317,37.686925952037804,42.502389608532695,44.01902703756984,58.87262560138738,61.52215709041095,63.2509443608724,82.93505743568515,89.214702277669,95.15165056444089,121.57095235659644,138.2189756032499,9.092654914992123,9.180767549278622,6.934710720445825,4.063427034681129,2.768058091987998,3.191286174820244,2.952067844510449,5.06180037809122,6.70344274226956,5.213696431238669,3.7135877329735534,4.528141987752317,10.08400822513147,15.329342460771727,16.003962453175582,19.725447000505415,23.50838432100482,21.462365711207564,28.496193743361538,30.090460273911866,30.11592805312027,39.460160172526834,65.3991686259127,74.02394706759483,82.70031482810072,91.42313153058097,125.98533405070872,139.6682696998642,141.20757580996514,173.24333679472403
18,1,0.2392882177127321,0.1242349187703715,2.127149067243567,0.5963959707521543,0.13854149252045128,1.728483545579559,8.856675691531962,4.809251550166002,0.07409320498137076,0.07993825428463537,0.10615193861825795,0.1267050181837483,0.12610537953209727,0.13401892173263646,0.1694964203074259,0.19909320004338618,0.21085293841144143,0.22003377687189232,0.24505097129944745,0.5963959707521543,0.6434443317211688,0.8544452692440112,1.0198824890604419,1.0150558376037822,1.0787540496593324,1.364321899068595,1.6025542739024792,1.6972115448569622,1.771110562551176,1.9724806336645595,2.9359541071869693,2.8994923012844067,2.553069876513857,2.747367878713368,2.785893418692492,2.8265575019259446,2.8498354434200572,2.763079522532724,2.859341674191832,3.4224036223724315,3.723939866653627,3.893417222506608,4.09876871163134,3.9845906019845376,4.060400045228852,4.306491015909762,4.327754154847995,4.577781483283244,4.759750410492758,4.827372668850694,4.934990562405742,5.0403280503823815,5.048050300873912,5.05565342764145,5.035397712539139,5.20645347403394,5.290918741898786,5.33199339394351,5.4711938678489735,5.5515376342035925,4.809251550166002,4.479168654030663,5.055073295187604,5.947048735844916,6.328268360363645,3.9235678081299152,5.090425038477926,2.859538760323823,6.260685025772505,6.986524277358626,11.848616818415614,11.414214731744671,13.820257671568006,14.97687857337867,15.048339349701122,21.024271012881556,23.720951856017493,30.6564800636053,32.836329953763354,32.66695120029718,33.00284971895058,40.631177826888866,46.36161476552185,51.21788193350179,60.99125221407931,62.851310784502566,90.25496725785962,97.14935315955537,88.53732505420405,91.6851746464189,8.856675691531962,8.539561707628668,6.039294855910132,7.334470799029919,7.622548797263325,7.938901256048826,8.125870218755058,7.450617429795628,8.203484943526034,14.405657412287514,19.475499692145867,23.072342490494226,28.331835296569402,25.274803360893774,27.26537079992709,34.87284335049536,35.62228901096191,45.74117450831671,54.87005719263233,58.70882473630856,65.37944715016832,72.64215736715282,73.20528982910852,73.7640002091866,72.28488844163698,85.77013396760604,93.32948904096939,97.24278376850386,111.76643038684216,121.11675734873168
19,1,0.2886831537146656,0.16328570907840456,1.2146362675045954,0.5133143394731527,0.18889724593304405,1.6830148207120077,8.916718886295081,4.922289907631914,0.08381689590098662,0.1393214907658381,0.1660104969137051,0.22707050211009955,0.32476497121614606,0.3838060649684715,0.32609112732103707,0.2984164237651818,0.2783629879325708,0.27271929250010124,0.2187404610026811,0.5133143394731527,0.8532375034666407,1.0166872401184366,1.3906330406482026,1.9889368950237056,2.3505184081001245,1.9970585862138037,1.8275722073258218,1.7047602604273826,1.670196945215519,1.3396179141289637,2.3823727047275813,2.4733251780220424,2.222235944398585,1.9300562236362582,2.3799975403547178,2.461003839369283,2.3433421165309154,2.6175073604888786,2.8394106985508034,2.6759142661655635,2.4692164307931037,2.7867967645286282,3.7029060060961156,3.84247229891208,4.024210868952364,4.346582723228581,4.435899893116995,4.488319303550214,4.671427748475769,4.73279309715248,4.781511948325725,4.894301669054238,5.224369192998034,5.307049522152734,5.435275564428123,5.5240806046944755,5.737071103587723,5.81308869344952,5.829157783702305,5.9439399650019835,4.922289907631914,4.409090189488013,2.465289993404268,1.8831084566049188,1.7934161979269128,5.074644246715553,4.753291163603027,11.009349453482267,7.4029745231352395,9.306538773932617,9.269197378984327,12.953475511630511,25.408273777179247,30.64947576070893,41.39266954841943,56.44300671899283,59.403384158900074,65.6647679922419,86.44252453662087,93.34107663656485,98.46078525524925,106.84078743202535,129.4971698099093,133.29435322953492,133.05798749615082,161.97428985591742,183.68520434063592,192.57956266013778,209.91806305332653,230.63996567590524,8.916718886295081,9.765741680203037,7.597287538320101,5.67239575345749,8.89556534478723,9.646152929461563,8.575398402168506,11.280354770096015,14.082966745442828,11.958826231192287,9.725699035022341,13.361161472107478,33.39684192712753,38.398854762210846,46.051770315165754,63.56977106045449,69.50892971694203,73.2497357136811,87.96887729419902,93.53619124013579,98.20599718851814,109.93145172313187,152.9214711748423,166.10246525283247,188.82693368453263,206.36283223906128,255.3477751017769,275.5155389667793,279.97858554229646,314.03212868856906
20,1,0.22864763038792776,0.11484733415813217,2.2698994212535495,0.6092066629915253,0.13443888851782052,1.598933733494913,9.027389629920268,5.131842302946659,0.06996576119594831,0.0791868287745453,0.09463054841032113,0.10254510937281135,0.10398873145337792,0.1081198849576614,0.13489695193798903,0.1563638854533005,0.15703820164701202,0.15153994009632812,0.1798984410307217,0.6092066629915253,0.6894964463477553,0.8239681757003193,0.8928819299507466,0.9054518523712257,0.941422678638689,1.174576257488491,1.3614933824933593,1.367364796041218,1.3194902712123406,1.5664137295779221,3.019998770803593,2.8812458231146167,2.8182673010544037,3.0590474155240543,2.8092984223184048,2.905186406176661,3.066628661523554,2.9334131903236895,3.008181961121677,3.5336682225175475,3.8345780544107977,3.998953545607964,4.185740396900293,4.162521136870533,4.1468495993125565,4.337166082132816,4.357433460024995,4.527131789366152,4.643381422734795,4.678193605570432,4.7715898392388425,4.977320637335364,4.882945539360214,4.881901789019451,4.818791522958006,4.9390851791741746,4.913531295850215,4.940172169462683,5.0112578157297,5.076217779891336,5.131842302946659,5.060515653316988,3.938390968009976,5.059818467999533,6.518602260045335,4.454499050482007,4.828234202800553,2.789824599043751,4.809868646854461,7.187077333479439,11.999326444086993,14.089650988178558,17.69348097922519,16.915585578758012,14.719788299753754,18.950996451037362,18.028518476301162,20.31616168305429,21.80501368180809,21.251991701559547,22.2960353911486,25.081959887955406,29.327594000183506,32.734522595817346,37.79328764384064,36.63685884689306,41.72623958147743,42.68462570881155,39.208593858316526,37.5261847263622,9.027389629920268,7.857828534688178,7.378215287175604,9.38686989215659,7.312336838494523,8.048219472961781,9.458304501504076,8.27863142276289,8.921342488190339,15.088497518897215,20.385880558178705,24.02795689203286,28.962586437202074,28.297843891765876,27.857830020832147,33.697732810383954,34.38766544142629,40.74757247196372,45.77078017348001,47.3922201264545,52.03176078965426,63.91698388984851,58.16070859324969,58.10003500338474,54.54663371345596,61.519220625461784,59.96708168948522,61.58612777796291,66.1233735339466,70.56132975093432
