variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
E[44],63.49109935467461,53.63467609786021,41.418138965558256,31.419461762076264,18.361828718736636,143.31640516990754,0.998433148703301,1211.289248891648,859.9822215490492
E[45],67.8687393223419,57.14808415879857,46.20639404896004,33.01805501050689,18.12742792332531,154.37885609630965,0.9992793977008796,1147.5632624236005,784.7877332792907
E[46],69.50903194467901,59.18834162523639,48.120048959851786,34.60327753630477,18.656140833563953,160.1387235432845,1.0001022091893303,1159.659998994357,805.5387714264439
E[47],70.32791742499545,59.20374790813405,49.753128452646806,35.15696202052506,19.80169733944651,159.9720102271643,1.0007254415509033,1144.654901027647,725.6925350510128
E[48],72.97846686276863,58.80639870105526,54.239415887711104,36.43698933016456,18.95110352486194,165.88090250672906,1.0005436543405635,1199.0226703386936,811.3392543917283
E[49],78.45424924585994,62.248773839804755,62.55146789747723,40.14223387668954,18.604733123780143,189.68503570617474,0.999823454687789,1228.1164761093794,928.0967835759209
E[50],80.45987868070502,63.28661303785481,65.63009362370869,41.904329043600335,18.908037468245244,191.20982715588843,0.9999048294003423,1277.2633513775093,874.0926335289228
E[51],82.53713543024203,64.01688134290849,69.71588569634795,42.45919865514213,18.477439996757177,200.19193614382394,0.9981646103791673,1280.3569039922654,888.0509979061536
E[52],86.69753699880808,65.2109892710317,78.92239482129023,44.624085856832615,17.729594022361006,218.38231995406784,1.0004543413679208,1271.027038500068,781.6817863041537
E[53],94.87596562639267,68.75025942716715,97.10259410879097,51.1545350468954,16.874015745958143,261.30907640636246,1.0006033948844812,1260.1839134779177,807.8822458228485
I[0],21.999680998317075,21.98231490806071,1.1376836936847754,1.1035824205603282,20.17647222016473,23.914635542253862,0.999264552979303,2420.151869134841,708.7493876268653
I[1],22.122068748840896,22.115164702212276,2.5038236769360984,2.5097043858790387,18.174044115853263,26.27740825423295,1.0064355113665742,1786.5163324900816,613.7316191967465
I[2],19.078933784732865,18.91493517325109,4.336978969535953,4.274275307145732,12.600699459782598,26.581964207914606,1.0096851510811322,2218.2356238043694,682.7597943499231
I[3],18.296019621634983,18.01687011868716,4.475375327217375,4.45296880175307,11.379712972407322,25.738555833828414,1.0077715721847809,2074.014255135749,493.80469175543607
I[4],17.54313191980108,17.347699862764912,4.715813214151902,4.808875591094135,10.246892389051133,25.521722659585482,1.012041100978663,1933.8094265138047,437.4913395502287
I[5],16.58329724025911,16.334490028389027,4.842836892246076,4.924697739724885,9.39777430087335,24.99197220170162,1.0104544579735593,2017.3803474005676,467.1246730908184
I[6],15.402027194647435,14.896802137308867,5.535262051163076,5.326943844596951,7.0167648065432715,24.72380533980995,1.00051006104445,1814.7405179493364,559.589647437194
I[7],15.134290019852646,14.680085176017592,5.657130471529957,5.704130781105011,6.890054652857601,24.85998916821726,1.008059424989425,1928.9714967652271,614.7688724503666
I[8],15.153875322100006,14.476395324474453,5.753154564200099,5.271247265762507,6.955451219704249,25.39466244931006,1.0128126625600433,1719.407585229976,577.7332029563674
I[9],16.096836392350415,15.243736391514979,5.992342199683907,5.4213922506965595,7.6327183702555645,27.1066075865082,1.0016936594687307,1780.711081582565,551.3615530529934
